0, 0, Header, 1, 1, 480
1, 0, Start_track
1, 0, Title_t, "Horn in F\000"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -4, "major"
1, 0, Tempo, 909091
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 60
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, MIDI_port, 0
1, 0, Note_on_c, 0, 57, 33
1, 0, Control_c, 0, 2, 33
1, 0, Control_c, 1, 121, 0
1, 0, Program_c, 1, 59
1, 0, Control_c, 1, 7, 100
1, 0, Control_c, 1, 10, 64
1, 0, Control_c, 1, 91, 0
1, 0, Control_c, 1, 93, 0
1, 0, MIDI_port, 0
1, 479, Note_on_c, 0, 57, 0
1, 480, Note_on_c, 0, 60, 33
1, 719, Note_on_c, 0, 60, 0
1, 720, Note_on_c, 0, 63, 33
1, 959, Note_on_c, 0, 63, 0
1, 960, Note_on_c, 0, 66, 33
1, 1199, Note_on_c, 0, 66, 0
1, 1200, Note_on_c, 0, 65, 33
1, 1439, Note_on_c, 0, 65, 0
1, 1440, Note_on_c, 0, 64, 33
1, 1679, Note_on_c, 0, 64, 0
1, 1680, Note_on_c, 0, 65, 33
1, 1919, Note_on_c, 0, 65, 0
1, 1920, Note_on_c, 0, 70, 33
1, 2879, Note_on_c, 0, 70, 0
1, 2880, Note_on_c, 0, 65, 33
1, 3359, Note_on_c, 0, 65, 0
1, 3360, Note_on_c, 0, 65, 33
1, 3839, Note_on_c, 0, 65, 0
1, 3840, Note_on_c, 0, 66, 33
1, 4319, Note_on_c, 0, 66, 0
1, 4320, Note_on_c, 0, 61, 49
1, 4320, Control_c, 0, 2, 49
1, 4324, Control_c, 0, 2, 48
1, 4331, Control_c, 0, 2, 47
1, 4339, Control_c, 0, 2, 48
1, 4342, Control_c, 0, 2, 47
1, 4349, Control_c, 0, 2, 46
1, 4356, Control_c, 0, 2, 45
1, 4357, Control_c, 0, 2, 47
1, 4358, Control_c, 0, 2, 46
1, 4365, Control_c, 0, 2, 45
1, 4372, Control_c, 0, 2, 44
1, 4375, Control_c, 0, 2, 45
1, 4381, Control_c, 0, 2, 44
1, 4387, Control_c, 0, 2, 43
1, 4393, Control_c, 0, 2, 44
1, 4395, Control_c, 0, 2, 43
