0, 0, Header, 1, 1, 480
1, 0, Start_track
1, 0, Title_t, "Flute\000"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 1, "major"
1, 0, Tempo, 555556
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 73
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, MIDI_port, 0
1, 0, Note_on_c, 0, 82, 80
1, 0, Control_c, 0, 2, 80
1, 239, Note_on_c, 0, 82, 0
1, 240, Note_on_c, 0, 77, 80
1, 467, Note_on_c, 0, 77, 0
1, 480, Note_on_c, 0, 79, 80
1, 719, Note_on_c, 0, 79, 0
1, 720, Note_on_c, 0, 76, 80
1, 947, Note_on_c, 0, 76, 0
1, 960, Note_on_c, 0, 77, 80
1, 1415, Note_on_c, 0, 77, 0
1, 1440, Note_on_c, 0, 82, 80
1, 1895, Note_on_c, 0, 82, 0
1, 1920, Note_on_c, 0, 84, 80
1, 2375, Note_on_c, 0, 84, 0
1, 2400, Note_on_c, 0, 75, 80
1, 2855, Note_on_c, 0, 75, 0
1, 2880, Note_on_c, 0, 77, 80
1, 3119, Note_on_c, 0, 77, 0
1, 3120, Note_on_c, 0, 79, 80
1, 3359, Note_on_c, 0, 79, 0
1, 3360, Note_on_c, 0, 80, 80
1, 3599, Note_on_c, 0, 80, 0
1, 3600, Note_on_c, 0, 82, 80
1, 3827, Note_on_c, 0, 82, 0
1, 3840, Note_on_c, 0, 84, 80
1, 4295, Note_on_c, 0, 84, 0
1, 4320, Note_on_c, 0, 75, 80
1, 4775, Note_on_c, 0, 75, 0
1, 4800, Note_on_c, 0, 77, 80
1, 5039, Note_on_c, 0, 77, 0
1, 5040, Note_on_c, 0, 79, 80
1, 5279, Note_on_c, 0, 79, 0
1, 5280, Note_on_c, 0, 80, 80
1, 5519, Note_on_c, 0, 80, 0
1, 5520, Note_on_c, 0, 82, 80
1, 5747, Note_on_c, 0, 82, 0
1, 5760, Note_on_c, 0, 83, 80
1, 6215, Note_on_c, 0, 83, 0
1, 6240, Note_on_c, 0, 71, 80
1, 6695, Note_on_c, 0, 71, 0
1, 6720, Note_on_c, 0, 76, 80
1, 7175, Note_on_c, 0, 76, 0
1, 7200, Note_on_c, 0, 83, 80
1, 7655, Note_on_c, 0, 83, 0
1, 7680, Note_on_c, 0, 72, 80
1, 7919, Note_on_c, 0, 72, 0
1, 7920, Note_on_c, 0, 76, 80
1, 8159, Note_on_c, 0, 76, 0
1, 8160, Note_on_c, 0, 78, 80
1, 8387, Note_on_c, 0, 78, 0
1, 8400, Note_on_c, 0, 81, 80
1, 8519, Note_on_c, 0, 81, 0
1, 8640, Note_on_c, 0, 84, 80
1, 8879, Note_on_c, 0, 84, 0
1, 8880, Note_on_c, 0, 81, 80
1, 9107, Note_on_c, 0, 81, 0
1, 9120, Note_on_c, 0, 88, 80
1, 9279, Note_on_c, 0, 88, 0
1, 9280, Note_on_c, 0, 86, 80
1, 9439, Note_on_c, 0, 86, 0
1, 9440, Note_on_c, 0, 84, 80
1, 9591, Note_on_c, 0, 84, 0
1, 9592, End_track
0, 0, End_of_file
