0, 0, Header, 1, 1, 480
1, 0, Start_track
1, 0, Title_t, "Voice\000"
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, -1, "major"
1, 0, Tempo, 909091
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 52
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, MIDI_port, 0
1, 0, Note_on_c, 0, 65, 80
1, 0, Control_c, 0, 2, 80
1, 239, Note_on_c, 0, 65, 0
1, 240, Note_on_c, 0, 65, 80
1, 479, Note_on_c, 0, 65, 0
1, 480, Note_on_c, 0, 77, 80
1, 1199, Note_on_c, 0, 77, 0
1, 1200, Note_on_c, 0, 74, 80
1, 1439, Note_on_c, 0, 74, 0
1, 1440, Note_on_c, 0, 70, 80
1, 1679, Note_on_c, 0, 70, 0
1, 1680, Note_on_c, 0, 70, 80
1, 1919, Note_on_c, 0, 70, 0
1, 1920, Note_on_c, 0, 70, 80
1, 2639, Note_on_c, 0, 70, 0
1, 2640, Note_on_c, 0, 69, 80
1, 2879, Note_on_c, 0, 69, 0
1, 2880, Note_on_c, 0, 76, 80
1, 3359, Note_on_c, 0, 76, 0
1, 3360, Note_on_c, 0, 84, 80
1, 3839, Note_on_c, 0, 84, 0
1, 3840, Note_on_c, 0, 74, 80
1, 4319, Note_on_c, 0, 74, 0
1, 4320, Note_on_c, 0, 77, 80
1, 4799, Note_on_c, 0, 77, 0
1, 4800, Note_on_c, 0, 65, 120
1, 4800, Control_c, 0, 2, 120
1, 4801, Control_c, 0, 2, 119
1, 4804, Control_c, 0, 2, 118
1, 4807, Control_c, 0, 2, 117
1, 4810, Control_c, 0, 2, 116
1, 4813, Control_c, 0, 2, 115
1, 4816, Control_c, 0, 2, 114
1, 4819, Control_c, 0, 2, 113
1, 4822, Control_c, 0, 2, 112
1, 4825, Control_c, 0, 2, 111
1, 4828, Control_c, 0, 2, 110
1, 4831, Control_c, 0, 2, 109
1, 4834, Control_c, 0, 2, 108
1, 4837, Control_c, 0, 2, 107
1, 4840, Control_c, 0, 2, 106
1, 4843, Control_c, 0, 2, 105
1, 4846, Control_c, 0, 2, 104
1, 4849, Control_c, 0, 2, 103
1, 4852, Control_c, 0, 2, 102
1, 4855, Control_c, 0, 2, 101
1, 4858, Control_c, 0, 2, 100
1, 4861, Control_c, 0, 2, 99
1, 4864, Control_c, 0, 2, 98
1, 4867, Control_c, 0, 2, 97
1, 4870, Control_c, 0, 2, 96
1, 4873, Control_c, 0, 2, 95
1, 4876, Control_c, 0, 2, 94
1, 4879, Control_c, 0, 2, 93
1, 4882, Control_c, 0, 2, 92
1, 4885, Control_c, 0, 2, 91
1, 4888, Control_c, 0, 2, 90
1, 4891, Control_c, 0, 2, 89
1, 4894, Control_c, 0, 2, 88
1, 4897, Control_c, 0, 2, 87
1, 4900, Control_c, 0, 2, 86
1, 4903, Control_c, 0, 2, 85
1, 4906, Control_c, 0, 2, 84
1, 4909, Control_c, 0, 2, 83
1, 4912, Control_c, 0, 2, 82
1, 4915, Control_c, 0, 2, 81
1, 4918, Control_c, 0, 2, 80
1, 5759, Note_on_c, 0, 65, 0
1, 5760, End_track
0, 0, End_of_file
