0, 0, Header, 1, 1, 480
1, 0, Start_track
1, 0, Title_t, "Flute\000"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 2, "major"
1, 0, Tempo, 750000
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 73
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, MIDI_port, 0
1, 0, Note_on_c, 0, 71, 90
1, 0, Control_c, 0, 2, 90
1, 119, Note_on_c, 0, 71, 0
1, 240, Note_on_c, 0, 76, 90
1, 359, Note_on_c, 0, 76, 0
1, 480, Note_on_c, 0, 75, 90
1, 599, Note_on_c, 0, 75, 0
1, 720, Note_on_c, 0, 74, 90
1, 795, Note_on_c, 0, 74, 0
1, 800, Note_on_c, 0, 73, 90
1, 875, Note_on_c, 0, 73, 0
1, 880, Note_on_c, 0, 71, 90
1, 955, Note_on_c, 0, 71, 0
1, 960, Note_on_c, 0, 69, 90
1, 1079, Note_on_c, 0, 69, 0
1, 1200, Note_on_c, 0, 69, 90
1, 1275, Note_on_c, 0, 69, 0
1, 1280, Note_on_c, 0, 71, 90
1, 1355, Note_on_c, 0, 71, 0
1, 1360, Note_on_c, 0, 71, 90
1, 1435, Note_on_c, 0, 71, 0
1, 1440, Note_on_c, 0, 64, 90
1, 1895, Note_on_c, 0, 64, 0
1, 1896, End_track
0, 0, End_of_file
