0, 0, Header, 1, 1, 480
1, 0, Start_track
1, 0, Title_t, "Voice\000"
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, 4, "major"
1, 0, Tempo, 952381
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 52
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, MIDI_port, 0
1, 0, Note_on_c, 0, 73, 80
1, 0, Control_c, 0, 2, 80
1, 719, Note_on_c, 0, 73, 0
1, 720, Note_on_c, 0, 73, 80
1, 959, Note_on_c, 0, 73, 0
1, 960, Note_on_c, 0, 75, 80
1, 1199, Note_on_c, 0, 75, 0
1, 1200, Note_on_c, 0, 76, 80
1, 1439, Note_on_c, 0, 76, 0
1, 1440, Note_on_c, 0, 71, 80
1, 2159, Note_on_c, 0, 71, 0
1, 2400, Note_on_c, 0, 70, 80
1, 2639, Note_on_c, 0, 70, 0
1, 2640, Note_on_c, 0, 70, 80
1, 2879, Note_on_c, 0, 70, 0
1, 2880, Note_on_c, 0, 73, 80
1, 3119, Note_on_c, 0, 73, 0
1, 3120, Note_on_c, 0, 73, 80
1, 3359, Note_on_c, 0, 73, 0
1, 3360, Note_on_c, 0, 69, 80
1, 3599, Note_on_c, 0, 69, 0
1, 3600, Note_on_c, 0, 69, 80
1, 3839, Note_on_c, 0, 69, 0
1, 3840, Note_on_c, 0, 69, 80
1, 4079, Note_on_c, 0, 69, 0
1, 4080, Note_on_c, 0, 69, 80
1, 4319, Note_on_c, 0, 69, 0
1, 4320, Note_on_c, 0, 73, 80
1, 4799, Note_on_c, 0, 73, 0
1, 4800, Note_on_c, 0, 68, 80
1, 5519, Note_on_c, 0, 68, 0
1, 5520, End_track
0, 0, End_of_file
