0, 0, Header, 1, 1, 480
1, 0, Start_track
1, 0, Title_t, "Trombone\000"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -2, "major"
1, 0, Tempo, 476190
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 57
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, MIDI_port, 0
1, 0, Note_on_c, 0, 38, 80
1, 0, Control_c, 0, 2, 80
1, 0, Control_c, 1, 121, 0
1, 0, Program_c, 1, 59
1, 0, Control_c, 1, 7, 100
1, 0, Control_c, 1, 10, 64
1, 0, Control_c, 1, 91, 0
1, 0, Control_c, 1, 93, 0
1, 0, MIDI_port, 0
1, 959, Note_on_c, 0, 38, 0
1, 1440, Note_on_c, 0, 50, 49
1, 1440, Control_c, 0, 2, 49
1, 1919, Note_on_c, 0, 50, 0
1, 1920, Note_on_c, 0, 58, 49
1, 2399, Note_on_c, 0, 58, 0
1, 2400, Note_on_c, 0, 57, 49
1, 2759, Note_on_c, 0, 57, 0
1, 2760, Note_on_c, 0, 55, 49
1, 2879, Note_on_c, 0, 55, 0
1, 2880, Note_on_c, 0, 53, 49
1, 3359, Note_on_c, 0, 53, 0
1, 3360, Note_on_c, 0, 51, 49
1, 3839, Note_on_c, 0, 51, 0
1, 3840, Note_on_c, 0, 50, 49
1, 4319, Note_on_c, 0, 50, 0
1, 4320, Note_on_c, 0, 53, 49
1, 4799, Note_on_c, 0, 53, 0
1, 5040, Note_on_c, 0, 53, 49
1, 5279, Note_on_c, 0, 53, 0
1, 5280, Note_on_c, 0, 55, 49
1, 5519, Note_on_c, 0, 55, 0
1, 5520, Note_on_c, 0, 57, 49
1, 5759, Note_on_c, 0, 57, 0
1, 5760, Note_on_c, 0, 60, 49
1, 5999, Note_on_c, 0, 60, 0
1, 6000, Note_on_c, 0, 58, 49
1, 6239, Note_on_c, 0, 58, 0
1, 6240, Note_on_c, 0, 57, 49
1, 6359, Note_on_c, 0, 57, 0
1, 6480, Note_on_c, 0, 55, 49
1, 6599, Note_on_c, 0, 55, 0
1, 6720, Note_on_c, 0, 53, 49
1, 7199, Note_on_c, 0, 53, 0
1, 7200, Note_on_c, 0, 51, 49
1, 7679, Note_on_c, 0, 51, 0
1, 7680, End_track
0, 0, End_of_file
