0, 0, Header, 1, 1, 480
1, 0, Start_track
1, 0, Title_t, "Violoncello\000"
1, 0, Time_signature, 3, 3, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 500000
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 42
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, MIDI_port, 0
1, 0, Note_on_c, 0, 48, 80
1, 0, Control_c, 0, 2, 80
1, 0, Control_c, 1, 121, 0
1, 0, Program_c, 1, 45
1, 0, Control_c, 1, 7, 100
1, 0, Control_c, 1, 10, 64
1, 0, Control_c, 1, 91, 0
1, 0, Control_c, 1, 93, 0
1, 0, MIDI_port, 0
1, 0, Control_c, 2, 121, 0
1, 0, Program_c, 2, 44
1, 0, Control_c, 2, 7, 100
1, 0, Control_c, 2, 10, 64
1, 0, Control_c, 2, 91, 0
1, 0, Control_c, 2, 93, 0
1, 0, MIDI_port, 0
1, 239, Note_on_c, 0, 48, 0
1, 240, Note_on_c, 0, 41, 80
1, 479, Note_on_c, 0, 41, 0
1, 480, Note_on_c, 0, 57, 80
1, 719, Note_on_c, 0, 57, 0
1, 720, Note_on_c, 0, 58, 80
1, 959, Note_on_c, 0, 58, 0
1, 960, Note_on_c, 0, 49, 80
1, 1199, Note_on_c, 0, 49, 0
1, 1200, Note_on_c, 0, 50, 80
1, 1439, Note_on_c, 0, 50, 0
1, 1440, Note_on_c, 0, 62, 80
1, 1559, Note_on_c, 0, 62, 0
1, 1560, Note_on_c, 0, 64, 80
1, 1679, Note_on_c, 0, 64, 0
1, 1680, Note_on_c, 0, 65, 80
1, 1919, Note_on_c, 0, 65, 0
1, 1920, Note_on_c, 0, 56, 80
1, 2159, Note_on_c, 0, 56, 0
1, 2160, Note_on_c, 0, 50, 80
1, 2639, Note_on_c, 0, 50, 0
1, 2640, Note_on_c, 0, 65, 80
1, 2879, Note_on_c, 0, 65, 0
1, 2880, End_track
0, 0, End_of_file
